Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-9.533141603799507,-19.279556620549897,47.327618967069434,-6.686174711545115,-13.778182841638358,14.547825526443257,-1.7928605805294735,-10.067156251723848,66.58161543580188,43.07894622056528,27.78671377887605,5.038139728650719,-18.331496931513836,43.672333732271206,-1.2753240151494087,29.25013809092297,3.247167364319471,-25.908160473526998,1.8541791440162734,11.236659008730461,7.089071479935672,-8.45795098529604,-7.850770789154254,26.938603094150878,-25.694166390677672
SKMEL28_SKIN,-57.62234815319509,-43.96276809032877,-31.10515141720234,56.329738981107596,14.084998401584631,-2.8205851305267053,21.589368037694747,18.2448304053598,11.825306240708986,10.179634907503381,-21.538785167506607,0.5429191867583751,4.910306248383572,20.817375599000567,7.003270392746999,-7.651697564484759,13.115430627166415,-0.36592880981704123,29.39925168998142,-20.950530389231293,8.161389856840204,-11.721158022015203,29.146046935395066,-7.783701685732171,1.7553346915304087
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-20.104518716658056,-6.532598064900394,54.652095635662086,-10.067099742240039,-21.07978344084903,-11.310745309972429,28.454233811399344,-23.37620180460627,-12.650934256539587,22.607407829938744,10.046774755587784,-22.998719048601785,34.44644619993459,-40.01906652533695,13.447594236041265,-23.680808019909684,-16.941383559386026,0.7260477893750571,-7.1557139683824245,5.102712085673382,23.59101430610282,-5.760603033498503,13.255261014121226,20.922584075615983,9.355737003659295
SW620_LARGE_INTESTINE,10.849789715415474,14.262446198990052,-16.45660968589954,-27.32207186018792,-6.572747328674275,-46.851953077055974,-43.51222932606978,-4.314539883345457,-17.55905451566229,-7.0103312179004424,12.189584742074482,-6.1941412443932915,-32.07894747299432,17.832118415483784,15.437849733830005,5.544733639631232,-30.353564945592613,-9.275548600016624,-6.994008490182533,18.37326775213145,8.829598546320174,-19.866113560675668,-1.7957796380278783,-6.59661690127543,-7.070157050504321
MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-15.891554129009492,-7.553858227985804,-27.222520987313654,17.27603401336077,-10.43065679949045,-19.826247970462852,42.34550154568596,-34.27343956976476,-53.24308105712775,6.855437473558054,39.90600254825411,58.01052419756428,26.459386405870692,-23.523186983416757,-0.32249305019627017,15.190391558293678,-3.0650329708691184,-39.27222315048788,-12.429749195413255,14.125193753594013,-6.237440910411842,-34.51793384434525,-5.595878201070466,1.3836125789059512,-10.591270310143544
HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-35.28903854001711,19.274422925695756,17.572765283918375,29.683001256427534,-59.34223966070284,-27.028266898928102,47.68755435055695,-2.513498608861617,7.3307281397503505,-7.994893333854316,-2.8506463879884185,-3.441360460848241,-1.134843208963188,0.4911392928002265,12.270183189520118,-5.278323581469822,-20.544155112124095,8.396238000401166,-22.625927684170858,16.934130317970343,-32.60940478467862,41.11031461356439,0.14723882105453975,-19.20118380733163,3.5860147962014013
SKMEL2_SKIN,5.109627339517996,-53.77809056356274,0.8727240171701556,29.120565772339585,15.675037393805956,32.390387881691794,59.727875248845024,-48.97564939643577,10.140275374361677,-17.856322992322898,-24.66242143058108,4.183691489195595,-9.699287715828257,24.527849818106745,0.666568199472116,-6.476882618813072,35.623188971373416,-19.76326291339528,-15.045714513161656,15.448197858194035,27.508284689125173,-9.560515252794612,-15.88068915533007,-24.988161061654676,5.022952963343229
SKMEL5_SKIN,8.26433316628869,-20.949358814001616,-1.8745525396235339,29.41026782799223,-19.278234388370592,24.43407062590446,-20.264830743730208,16.242677878271323,-12.85788429398747,-3.570083141370566,30.116532685766064,11.826996698250177,-7.711963763076434,-7.906351724668653,-7.774455225188774,-13.667426135111926,3.438741818255014,19.525461448740216,-24.070737495519236,11.616069827941757,8.503904806478513,4.279093723698376,15.850575152692246,6.809035084141448,25.84919025204441
DU145_PROSTATE,34.925862914171766,45.80967693304182,14.077897418212814,-9.009554801969486,29.4955590636439,65.6181264120267,-10.789436786353372,-12.244743271468273,-7.733077346025803,29.614827871887112,26.65763346228632,-15.721027413092482,-10.491127954490155,-33.92185417825074,17.896627091537027,9.36757402882517,-9.685709325059284,7.930246469669997,3.4352428690807146,26.563382348439298,-27.122315927162013,-10.695498149251215,-22.00683397637363,-13.48014047147058,8.728090376437985
MDAMB468_BREAST,-57.116745435497855,22.18878629336548,43.214559156139096,-26.705109919771896,25.880444238668783,-14.26008195765169,-3.1057172128653048,27.789149357557157,21.41107417364135,-12.084235254085629,-31.01350222307524,-15.509566330419647,-13.24796981771957,-35.29337210207501,21.60406511275328,26.3679363399785,-3.8152895533790927,-1.9136110761207579,-0.5955654282825128,-4.8229500597417205,1.268082803693529,11.251260904887017,-13.475454358226914,-15.872262643015427,-8.50448154258582
